P1_Pos, P1_Cash, P1_Props, P2_Pos, P2_Cash, P2_Props
================================================== Simulated Game #0 ==================================================
11, 253, [5, 0, 3, 14, 18, 11], 7, 26, [10, 13, 17, 20, 2, 8]
13, 233, [5, 0, 3, 14, 18, 11], 7, 26, [10, 13, 17, 20, 2, 8]
13, 233, [5, 0, 3, 14, 18, 11], 9, 26, [10, 13, 17, 20, 2, 8]
18, 233, [5, 0, 3, 14, 18, 11], 9, 26, [10, 13, 17, 20, 2, 8]
18, 233, [5, 0, 3, 14, 18, 11], 15, 26, [10, 13, 17, 20, 2, 8]
1, 173, [5, 0, 3, 14, 18, 11, 1], 15, 26, [10, 13, 17, 20, 2, 8]
1, 173, [5, 0, 3, 14, 18, 11, 1], 18, 0, [10, 13, 17, 20, 2, 8]
7, 13, [5, 0, 3, 14, 18, 11, 1, 7], 18, 0, [10, 13, 17, 20, 2, 8]
7, 13, [5, 0, 3, 14, 18, 11, 1, 7], 20, 0, [10, 13, 17, 20, 2, 8]
12, 13, [5, 0, 3, 14, 18, 11, 1, 7], 20, 0, [10, 13, 17, 20, 2, 8]
12, 13, [5, 0, 3, 14, 18, 11, 1, 7], 4, 0, [10, 13, 17, 20, 2, 8]
17, -13, [5, 0, 3, 14, 18, 11, 1, 7], 4, 0, [10, 13, 17, 20, 2, 8]
================================================== Simulated Game #802 ==================================================
0, 1500, [], 0, 1500, []
5, 1360, [5], 0, 1500, []
5, 1360, [5], 6, 1500, []
12, 1140, [5, 12], 6, 1500, []
12, 1140, [5, 12], 8, 1320, [8]
16, 1140, [5, 12], 8, 1320, [8]
16, 1140, [5, 12], 12, 1302, [8]
1, 1080, [5, 12, 1], 12, 1302, [8]
1, 1080, [5, 12, 1], 13, 1062, [8, 13]
7, 920, [5, 12, 1, 7], 13, 1062, [8, 13]
7, 920, [5, 12, 1, 7], 16, 782, [8, 13, 16]
13, 900, [5, 12, 1, 7], 16, 782, [8, 13, 16]
13, 900, [5, 12, 1, 7], 20, 782, [8, 13, 16]
18, 600, [5, 12, 1, 7, 18], 20, 782, [8, 13, 16]
18, 600, [5, 12, 1, 7, 18], 4, 782, [8, 13, 16]
19, 600, [5, 12, 1, 7, 18], 4, 782, [8, 13, 16]
19, 600, [5, 12, 1, 7, 18], 10, 582, [8, 13, 16, 10]
0, 600, [5, 12, 1, 7, 18], 10, 582, [8, 13, 16, 10]
0, 600, [5, 12, 1, 7, 18], 12, 564, [8, 13, 16, 10]
2, 600, [5, 12, 1, 7, 18], 12, 564, [8, 13, 16, 10]
2, 600, [5, 12, 1, 7, 18], 16, 564, [8, 13, 16, 10]
7, 600, [5, 12, 1, 7, 18], 16, 564, [8, 13, 16, 10]
7, 600, [5, 12, 1, 7, 18], 0, 564, [8, 13, 16, 10]
14, 340, [5, 12, 1, 7, 18, 14], 0, 564, [8, 13, 16, 10]
14, 340, [5, 12, 1, 7, 18, 14], 2, 564, [8, 13, 16, 10]
16, 316, [5, 12, 1, 7, 18, 14], 2, 564, [8, 13, 16, 10]
16, 316, [5, 12, 1, 7, 18, 14], 6, 424, [8, 13, 16, 10, 6]
1, 316, [5, 12, 1, 7, 18, 14], 6, 424, [8, 13, 16, 10, 6]
1, 316, [5, 12, 1, 7, 18, 14], 11, 204, [8, 13, 16, 10, 6, 11]
4, 196, [5, 12, 1, 7, 18, 14, 4], 11, 204, [8, 13, 16, 10, 6, 11]
4, 196, [5, 12, 1, 7, 18, 14, 4], 15, 204, [8, 13, 16, 10, 6, 11]
9, 16, [5, 12, 1, 7, 18, 14, 4, 9], 15, 204, [8, 13, 16, 10, 6, 11]
9, 16, [5, 12, 1, 7, 18, 14, 4, 9], 17, 204, [8, 13, 16, 10, 6, 11]
10, 0, [5, 12, 1, 7, 18, 14, 4, 9], 17, 204, [8, 13, 16, 10, 6, 11]
10, 0, [5, 12, 1, 7, 18, 14, 4, 9], 20, 204, [8, 13, 16, 10, 6, 11]
11, -18, [5, 12, 1, 7, 18, 14, 4, 9], 20, 204, [8, 13, 16, 10, 6, 11]
================================================== Simulated Game #803 ==================================================
0, 1500, [], 0, 1500, []
4, 1500, [], 0, 1500, []
4, 1500, [], 7, 1340, [7]
8, 1320, [8], 7, 1340, [7]
8, 1320, [8], 9, 1160, [7, 9]
15, 1060, [8, 15], 9, 1160, [7, 9]
15, 1060, [8, 15], 15, 1138, [7, 9]
16, 1060, [8, 15], 15, 1138, [7, 9]
16, 1060, [8, 15], 21, 738, [7, 9, 21]
17, 760, [8, 15, 17], 21, 738, [7, 9, 21]
17, 760, [8, 15, 17], 3, 638, [7, 9, 21, 3]
18, 760, [8, 15, 17], 3, 638, [7, 9, 21, 3]
18, 760, [8, 15, 17], 6, 498, [7, 9, 21, 3, 6]
2, 760, [8, 15, 17], 6, 498, [7, 9, 21, 3, 6]
2, 760, [8, 15, 17], 13, 258, [7, 9, 21, 3, 6, 13]
6, 750, [8, 15, 17], 13, 258, [7, 9, 21, 3, 6, 13]
6, 750, [8, 15, 17], 14, 258, [7, 9, 21, 3, 6, 13]
8, 750, [8, 15, 17], 14, 258, [7, 9, 21, 3, 6, 13]
8, 750, [8, 15, 17], 18, 258, [7, 9, 21, 3, 6, 13]
10, 750, [8, 15, 17], 18, 258, [7, 9, 21, 3, 6, 13]
10, 750, [8, 15, 17], 1, 198, [7, 9, 21, 3, 6, 13, 1]
13, 730, [8, 15, 17], 1, 198, [7, 9, 21, 3, 6, 13, 1]
13, 730, [8, 15, 17], 4, 78, [7, 9, 21, 3, 6, 13, 1, 4]
16, 450, [8, 15, 17, 16], 4, 78, [7, 9, 21, 3, 6, 13, 1, 4]
16, 450, [8, 15, 17, 16], 9, 78, [7, 9, 21, 3, 6, 13, 1, 4]
17, 450, [8, 15, 17, 16], 9, 78, [7, 9, 21, 3, 6, 13, 1, 4]
17, 450, [8, 15, 17, 16], 11, 78, [7, 9, 21, 3, 6, 13, 1, 4]
0, 450, [8, 15, 17, 16], 11, 78, [7, 9, 21, 3, 6, 13, 1, 4]
0, 450, [8, 15, 17, 16], 17, 52, [7, 9, 21, 3, 6, 13, 1, 4]
5, 450, [8, 15, 17, 16], 17, 52, [7, 9, 21, 3, 6, 13, 1, 4]
5, 450, [8, 15, 17, 16], 19, 52, [7, 9, 21, 3, 6, 13, 1, 4]
7, 438, [8, 15, 17, 16], 19, 52, [7, 9, 21, 3, 6, 13, 1, 4]
7, 438, [8, 15, 17, 16], 4, 52, [7, 9, 21, 3, 6, 13, 1, 4]
14, 438, [8, 15, 17, 16], 4, 52, [7, 9, 21, 3, 6, 13, 1, 4]
14, 438, [8, 15, 17, 16], 5, 52, [7, 9, 21, 3, 6, 13, 1, 4]
18, 138, [8, 15, 17, 16, 18], 5, 52, [7, 9, 21, 3, 6, 13, 1, 4]
18, 138, [8, 15, 17, 16, 18], 12, 52, [7, 9, 21, 3, 6, 13, 1, 4]
19, 138, [8, 15, 17, 16, 18], 12, 52, [7, 9, 21, 3, 6, 13, 1, 4]
19, 138, [8, 15, 17, 16, 18], 15, 30, [7, 9, 21, 3, 6, 13, 1, 4]
21, 88, [8, 15, 17, 16, 18], 15, 30, [7, 9, 21, 3, 6, 13, 1, 4]
21, 88, [8, 15, 17, 16, 18], 20, 30, [7, 9, 21, 3, 6, 13, 1, 4]
4, 80, [8, 15, 17, 16, 18], 20, 30, [7, 9, 21, 3, 6, 13, 1, 4]
4, 80, [8, 15, 17, 16, 18], 5, 30, [7, 9, 21, 3, 6, 13, 1, 4]
6, 70, [8, 15, 17, 16, 18], 5, 30, [7, 9, 21, 3, 6, 13, 1, 4]
6, 70, [8, 15, 17, 16, 18], 12, 30, [7, 9, 21, 3, 6, 13, 1, 4]
7, 58, [8, 15, 17, 16, 18], 12, 30, [7, 9, 21, 3, 6, 13, 1, 4]
7, 58, [8, 15, 17, 16, 18], 17, 4, [7, 9, 21, 3, 6, 13, 1, 4]
8, 58, [8, 15, 17, 16, 18], 17, 4, [7, 9, 21, 3, 6, 13, 1, 4]
8, 58, [8, 15, 17, 16, 18], 2, 4, [7, 9, 21, 3, 6, 13, 1, 4]
15, 58, [8, 15, 17, 16, 18], 2, 4, [7, 9, 21, 3, 6, 13, 1, 4]
15, 58, [8, 15, 17, 16, 18], 6, 4, [7, 9, 21, 3, 6, 13, 1, 4]
18, 58, [8, 15, 17, 16, 18], 6, 4, [7, 9, 21, 3, 6, 13, 1, 4]
18, 58, [8, 15, 17, 16, 18], 13, 4, [7, 9, 21, 3, 6, 13, 1, 4]
19, 58, [8, 15, 17, 16, 18], 13, 4, [7, 9, 21, 3, 6, 13, 1, 4]
19, 58, [8, 15, 17, 16, 18], 15, -18, [7, 9, 21, 3, 6, 13, 1, 4]
================================================== Simulated Game #804 ==================================================
0, 1500, [], 0, 1500, []
1, 1440, [1], 0, 1500, []
1, 1440, [1], 5, 1500, []
3, 1340, [1, 3], 5, 1500, []
3, 1340, [1, 3], 11, 1280, [11]
5, 1340, [1, 3], 11, 1280, [11]
5, 1340, [1, 3], 15, 1280, [11]
9, 1340, [1, 3], 15, 1280, [11]
9, 1340, [1, 3], 0, 1220, [11, 0]
14, 1080, [1, 3, 14], 0, 1220, [11, 0]
14, 1080, [1, 3, 14], 5, 1080, [11, 0, 5]
16, 1080, [1, 3, 14], 5, 1080, [11, 0, 5]
16, 1080, [1, 3, 14], 11, 1080, [11, 0, 5]
0, 1078, [1, 3, 14], 11, 1080, [11, 0, 5]
0, 1078, [1, 3, 14], 18, 780, [11, 0, 5, 18]
5, 1068, [1, 3, 14], 18, 780, [11, 0, 5, 18]
5, 1068, [1, 3, 14], 3, 774, [11, 0, 5, 18]
9, 1068, [1, 3, 14], 3, 774, [11, 0, 5, 18]
9, 1068, [1, 3, 14], 4, 654, [11, 0, 5, 18, 4]
12, 848, [1, 3, 14, 12], 4, 654, [11, 0, 5, 18, 4]
12, 848, [1, 3, 14, 12], 9, 474, [11, 0, 5, 18, 4, 9]
18, 822, [1, 3, 14, 12], 9, 474, [11, 0, 5, 18, 4, 9]
18, 822, [1, 3, 14, 12], 16, 474, [11, 0, 5, 18, 4, 9]
19, 822, [1, 3, 14, 12], 16, 474, [11, 0, 5, 18, 4, 9]
19, 822, [1, 3, 14, 12], 0, 474, [11, 0, 5, 18, 4, 9]
20, 472, [1, 3, 14, 12, 20], 0, 474, [11, 0, 5, 18, 4, 9]
20, 472, [1, 3, 14, 12, 20], 7, 314, [11, 0, 5, 18, 4, 9, 7]
2, 472, [1, 3, 14, 12, 20], 7, 314, [11, 0, 5, 18, 4, 9, 7]
2, 472, [1, 3, 14, 12, 20], 11, 314, [11, 0, 5, 18, 4, 9, 7]
8, 292, [1, 3, 14, 12, 20, 8], 11, 314, [11, 0, 5, 18, 4, 9, 7]
8, 292, [1, 3, 14, 12, 20, 8], 14, 292, [11, 0, 5, 18, 4, 9, 7]
15, 32, [1, 3, 14, 12, 20, 8, 15], 14, 292, [11, 0, 5, 18, 4, 9, 7]
15, 32, [1, 3, 14, 12, 20, 8, 15], 17, 292, [11, 0, 5, 18, 4, 9, 7]
21, 32, [1, 3, 14, 12, 20, 8, 15], 17, 292, [11, 0, 5, 18, 4, 9, 7]
21, 32, [1, 3, 14, 12, 20, 8, 15], 1, 288, [11, 0, 5, 18, 4, 9, 7]
1, 32, [1, 3, 14, 12, 20, 8, 15], 1, 288, [11, 0, 5, 18, 4, 9, 7]
1, 32, [1, 3, 14, 12, 20, 8, 15], 6, 148, [11, 0, 5, 18, 4, 9, 7, 6]
7, 8, [1, 3, 14, 12, 20, 8, 15], 6, 148, [11, 0, 5, 18, 4, 9, 7, 6]
7, 8, [1, 3, 14, 12, 20, 8, 15], 9, 148, [11, 0, 5, 18, 4, 9, 7, 6]
8, 8, [1, 3, 14, 12, 20, 8, 15], 9, 148, [11, 0, 5, 18, 4, 9, 7, 6]
8, 8, [1, 3, 14, 12, 20, 8, 15], 11, 148, [11, 0, 5, 18, 4, 9, 7, 6]
10, 8, [1, 3, 14, 12, 20, 8, 15], 11, 148, [11, 0, 5, 18, 4, 9, 7, 6]
10, 8, [1, 3, 14, 12, 20, 8, 15], 16, 148, [11, 0, 5, 18, 4, 9, 7, 6]
12, 8, [1, 3, 14, 12, 20, 8, 15], 16, 148, [11, 0, 5, 18, 4, 9, 7, 6]
12, 8, [1, 3, 14, 12, 20, 8, 15], 19, 148, [11, 0, 5, 18, 4, 9, 7, 6]
17, 8, [1, 3, 14, 12, 20, 8, 15], 19, 148, [11, 0, 5, 18, 4, 9, 7, 6]
17, 8, [1, 3, 14, 12, 20, 8, 15], 21, 148, [11, 0, 5, 18, 4, 9, 7, 6]
1, 8, [1, 3, 14, 12, 20, 8, 15], 21, 148, [11, 0, 5, 18, 4, 9, 7, 6]
1, 8, [1, 3, 14, 12, 20, 8, 15], 5, 148, [11, 0, 5, 18, 4, 9, 7, 6]
8, 8, [1, 3, 14, 12, 20, 8, 15], 5, 148, [11, 0, 5, 18, 4, 9, 7, 6]
8, 8, [1, 3, 14, 12, 20, 8, 15], 11, 148, [11, 0, 5, 18, 4, 9, 7, 6]
11, -10, [1, 3, 14, 12, 20, 8, 15], 11, 148, [11, 0, 5, 18, 4, 9, 7, 6]
================================================== Simulated Game #805 ==================================================
0, 1500, [], 0, 1500, []
1, 1500, [], 0, 1500, []
1, 1500, [], 3, 1400, [3]
2, 1500, [], 3, 1400, [3]
2, 1500, [], 10, 1200, [3, 10]
7, 1340, [7], 10, 1200, [3, 10]
7, 1340, [7], 12, 980, [3, 10, 12]
11, 1340, [7], 12, 980, [3, 10, 12]
11, 1340, [7], 18, 980, [3, 10, 12]
17, 1040, [7, 17], 18, 980, [3, 10, 12]
17, 1040, [7, 17], 2, 880, [3, 10, 12, 2]
0, 980, [7, 17, 0], 2, 880, [3, 10, 12, 2]
0, 980, [7, 17, 0], 8, 880, [3, 10, 12, 2]
4, 980, [7, 17, 0], 8, 880, [3, 10, 12, 2]
4, 980, [7, 17, 0], 14, 620, [3, 10, 12, 2, 14]
7, 980, [7, 17, 0], 14, 620, [3, 10, 12, 2, 14]
7, 980, [7, 17, 0], 16, 620, [3, 10, 12, 2, 14]
12, 962, [7, 17, 0], 16, 620, [3, 10, 12, 2, 14]
12, 962, [7, 17, 0], 21, 220, [3, 10, 12, 2, 14, 21]
19, 962, [7, 17, 0], 21, 220, [3, 10, 12, 2, 14, 21]
19, 962, [7, 17, 0], 0, 218, [3, 10, 12, 2, 14, 21]
20, 962, [7, 17, 0], 0, 218, [3, 10, 12, 2, 14, 21]
20, 962, [7, 17, 0], 5, 78, [3, 10, 12, 2, 14, 21, 5]
5, 952, [7, 17, 0], 5, 78, [3, 10, 12, 2, 14, 21, 5]
5, 952, [7, 17, 0], 12, 78, [3, 10, 12, 2, 14, 21, 5]
11, 952, [7, 17, 0], 12, 78, [3, 10, 12, 2, 14, 21, 5]
11, 952, [7, 17, 0], 19, 78, [3, 10, 12, 2, 14, 21, 5]
18, 652, [7, 17, 0, 18], 19, 78, [3, 10, 12, 2, 14, 21, 5]
18, 652, [7, 17, 0, 18], 4, 78, [3, 10, 12, 2, 14, 21, 5]
0, 652, [7, 17, 0, 18], 4, 78, [3, 10, 12, 2, 14, 21, 5]
0, 652, [7, 17, 0, 18], 8, 78, [3, 10, 12, 2, 14, 21, 5]
3, 646, [7, 17, 0, 18], 8, 78, [3, 10, 12, 2, 14, 21, 5]
3, 646, [7, 17, 0, 18], 12, 78, [3, 10, 12, 2, 14, 21, 5]
7, 646, [7, 17, 0, 18], 12, 78, [3, 10, 12, 2, 14, 21, 5]
7, 646, [7, 17, 0, 18], 14, 78, [3, 10, 12, 2, 14, 21, 5]
10, 630, [7, 17, 0, 18], 14, 78, [3, 10, 12, 2, 14, 21, 5]
10, 630, [7, 17, 0, 18], 16, 78, [3, 10, 12, 2, 14, 21, 5]
17, 630, [7, 17, 0, 18], 16, 78, [3, 10, 12, 2, 14, 21, 5]
17, 630, [7, 17, 0, 18], 1, 78, [3, 10, 12, 2, 14, 21, 5]
2, 624, [7, 17, 0, 18], 1, 78, [3, 10, 12, 2, 14, 21, 5]
2, 624, [7, 17, 0, 18], 5, 78, [3, 10, 12, 2, 14, 21, 5]
6, 484, [7, 17, 0, 18, 6], 5, 78, [3, 10, 12, 2, 14, 21, 5]
6, 484, [7, 17, 0, 18, 6], 6, 68, [3, 10, 12, 2, 14, 21, 5]
9, 304, [7, 17, 0, 18, 6, 9], 6, 68, [3, 10, 12, 2, 14, 21, 5]
9, 304, [7, 17, 0, 18, 6, 9], 10, 68, [3, 10, 12, 2, 14, 21, 5]
10, 288, [7, 17, 0, 18, 6, 9], 10, 68, [3, 10, 12, 2, 14, 21, 5]
10, 288, [7, 17, 0, 18, 6, 9], 15, 68, [3, 10, 12, 2, 14, 21, 5]
12, 270, [7, 17, 0, 18, 6, 9], 15, 68, [3, 10, 12, 2, 14, 21, 5]
12, 270, [7, 17, 0, 18, 6, 9], 19, 68, [3, 10, 12, 2, 14, 21, 5]
17, 270, [7, 17, 0, 18, 6, 9], 19, 68, [3, 10, 12, 2, 14, 21, 5]
17, 270, [7, 17, 0, 18, 6, 9], 0, 66, [3, 10, 12, 2, 14, 21, 5]
18, 270, [7, 17, 0, 18, 6, 9], 0, 66, [3, 10, 12, 2, 14, 21, 5]
18, 270, [7, 17, 0, 18, 6, 9], 5, 66, [3, 10, 12, 2, 14, 21, 5]
21, 220, [7, 17, 0, 18, 6, 9], 5, 66, [3, 10, 12, 2, 14, 21, 5]
21, 220, [7, 17, 0, 18, 6, 9], 8, 66, [3, 10, 12, 2, 14, 21, 5]
3, 214, [7, 17, 0, 18, 6, 9], 8, 66, [3, 10, 12, 2, 14, 21, 5]
3, 214, [7, 17, 0, 18, 6, 9], 10, 66, [3, 10, 12, 2, 14, 21, 5]
4, 214, [7, 17, 0, 18, 6, 9], 10, 66, [3, 10, 12, 2, 14, 21, 5]
4, 214, [7, 17, 0, 18, 6, 9], 12, 66, [3, 10, 12, 2, 14, 21, 5]
9, 214, [7, 17, 0, 18, 6, 9], 12, 66, [3, 10, 12, 2, 14, 21, 5]
9, 214, [7, 17, 0, 18, 6, 9], 17, 40, [3, 10, 12, 2, 14, 21, 5]
14, 192, [7, 17, 0, 18, 6, 9], 17, 40, [3, 10, 12, 2, 14, 21, 5]
14, 192, [7, 17, 0, 18, 6, 9], 0, 38, [3, 10, 12, 2, 14, 21, 5]
19, 192, [7, 17, 0, 18, 6, 9], 0, 38, [3, 10, 12, 2, 14, 21, 5]
19, 192, [7, 17, 0, 18, 6, 9], 6, 28, [3, 10, 12, 2, 14, 21, 5]
2, 186, [7, 17, 0, 18, 6, 9], 6, 28, [3, 10, 12, 2, 14, 21, 5]
2, 186, [7, 17, 0, 18, 6, 9], 7, 16, [3, 10, 12, 2, 14, 21, 5]
7, 186, [7, 17, 0, 18, 6, 9], 7, 16, [3, 10, 12, 2, 14, 21, 5]
7, 186, [7, 17, 0, 18, 6, 9], 10, 16, [3, 10, 12, 2, 14, 21, 5]
14, 164, [7, 17, 0, 18, 6, 9], 10, 16, [3, 10, 12, 2, 14, 21, 5]
14, 164, [7, 17, 0, 18, 6, 9], 16, 16, [3, 10, 12, 2, 14, 21, 5]
17, 164, [7, 17, 0, 18, 6, 9], 16, 16, [3, 10, 12, 2, 14, 21, 5]
17, 164, [7, 17, 0, 18, 6, 9], 21, 16, [3, 10, 12, 2, 14, 21, 5]
19, 164, [7, 17, 0, 18, 6, 9], 21, 16, [3, 10, 12, 2, 14, 21, 5]
19, 164, [7, 17, 0, 18, 6, 9], 3, 16, [3, 10, 12, 2, 14, 21, 5]
2, 158, [7, 17, 0, 18, 6, 9], 3, 16, [3, 10, 12, 2, 14, 21, 5]
2, 158, [7, 17, 0, 18, 6, 9], 10, 16, [3, 10, 12, 2, 14, 21, 5]
5, 148, [7, 17, 0, 18, 6, 9], 10, 16, [3, 10, 12, 2, 14, 21, 5]
5, 148, [7, 17, 0, 18, 6, 9], 13, 16, [3, 10, 12, 2, 14, 21, 5]
10, 132, [7, 17, 0, 18, 6, 9], 13, 16, [3, 10, 12, 2, 14, 21, 5]
10, 132, [7, 17, 0, 18, 6, 9], 16, 16, [3, 10, 12, 2, 14, 21, 5]
13, 132, [7, 17, 0, 18, 6, 9], 16, 16, [3, 10, 12, 2, 14, 21, 5]
13, 132, [7, 17, 0, 18, 6, 9], 18, -10, [3, 10, 12, 2, 14, 21, 5]
================================================== Simulated Game #806 ==================================================
0, 1500, [], 0, 1500, []
4, 1380, [4], 0, 1500, []
4, 1380, [4], 5, 1360, [5]
6, 1240, [4, 6], 5, 1360, [5]
6, 1240, [4, 6], 6, 1350, [5]
7, 1080, [4, 6, 7], 6, 1350, [5]
7, 1080, [4, 6, 7], 12, 1130, [5, 12]
8, 900, [4, 6, 7, 8], 12, 1130, [5, 12]
8, 900, [4, 6, 7, 8], 17, 830, [5, 12, 17]
13, 900, [4, 6, 7, 8], 17, 830, [5, 12, 17]
13, 900, [4, 6, 7, 8], 2, 830, [5, 12, 17]
18, 600, [4, 6, 7, 8, 18], 2, 830, [5, 12, 17]
18, 600, [4, 6, 7, 8, 18], 7, 818, [5, 12, 17]
21, 600, [4, 6, 7, 8, 18], 7, 818, [5, 12, 17]
21, 600, [4, 6, 7, 8, 18], 10, 618, [5, 12, 17, 10]
0, 600, [4, 6, 7, 8, 18], 10, 618, [5, 12, 17, 10]
0, 600, [4, 6, 7, 8, 18], 15, 618, [5, 12, 17, 10]
7, 600, [4, 6, 7, 8, 18], 15, 618, [5, 12, 17, 10]
7, 600, [4, 6, 7, 8, 18], 16, 618, [5, 12, 17, 10]
8, 600, [4, 6, 7, 8, 18], 16, 618, [5, 12, 17, 10]
8, 600, [4, 6, 7, 8, 18], 20, 618, [5, 12, 17, 10]
9, 420, [4, 6, 7, 8, 18, 9], 20, 618, [5, 12, 17, 10]
9, 420, [4, 6, 7, 8, 18, 9], 1, 558, [5, 12, 17, 10, 1]
15, 420, [4, 6, 7, 8, 18, 9], 1, 558, [5, 12, 17, 10, 1]
15, 420, [4, 6, 7, 8, 18, 9], 3, 558, [5, 12, 17, 10, 1]
20, 70, [4, 6, 7, 8, 18, 9, 20], 3, 558, [5, 12, 17, 10, 1]
20, 70, [4, 6, 7, 8, 18, 9, 20], 8, 544, [5, 12, 17, 10, 1]
0, 70, [4, 6, 7, 8, 18, 9, 20], 8, 544, [5, 12, 17, 10, 1]
0, 70, [4, 6, 7, 8, 18, 9, 20], 12, 544, [5, 12, 17, 10, 1]
3, 70, [4, 6, 7, 8, 18, 9, 20], 12, 544, [5, 12, 17, 10, 1]
3, 70, [4, 6, 7, 8, 18, 9, 20], 13, 304, [5, 12, 17, 10, 1, 13]
6, 70, [4, 6, 7, 8, 18, 9, 20], 13, 304, [5, 12, 17, 10, 1, 13]
6, 70, [4, 6, 7, 8, 18, 9, 20], 17, 304, [5, 12, 17, 10, 1, 13]
13, 50, [4, 6, 7, 8, 18, 9, 20], 17, 304, [5, 12, 17, 10, 1, 13]
13, 50, [4, 6, 7, 8, 18, 9, 20], 18, 278, [5, 12, 17, 10, 1, 13]
16, 50, [4, 6, 7, 8, 18, 9, 20], 18, 278, [5, 12, 17, 10, 1, 13]
16, 50, [4, 6, 7, 8, 18, 9, 20], 2, 278, [5, 12, 17, 10, 1, 13]
21, 50, [4, 6, 7, 8, 18, 9, 20], 2, 278, [5, 12, 17, 10, 1, 13]
21, 50, [4, 6, 7, 8, 18, 9, 20], 9, 264, [5, 12, 17, 10, 1, 13]
6, 50, [4, 6, 7, 8, 18, 9, 20], 9, 264, [5, 12, 17, 10, 1, 13]
6, 50, [4, 6, 7, 8, 18, 9, 20], 15, 4, [5, 12, 17, 10, 1, 13, 15]
11, 50, [4, 6, 7, 8, 18, 9, 20], 15, 4, [5, 12, 17, 10, 1, 13, 15]
11, 50, [4, 6, 7, 8, 18, 9, 20], 18, -22, [5, 12, 17, 10, 1, 13, 15]
================================================== Simulated Game #807 ==================================================
0, 1500, [], 0, 1500, []
7, 1340, [7], 0, 1500, []
7, 1340, [7], 4, 1380, [4]
13, 1340, [7], 4, 1380, [4]
13, 1340, [7], 6, 1380, [4]
19, 1020, [7, 19], 6, 1380, [4]
19, 1020, [7, 19], 8, 1200, [4, 8]
1, 960, [7, 19, 1], 8, 1200, [4, 8]
1, 960, [7, 19, 1], 11, 1200, [4, 8]
2, 960, [7, 19, 1], 11, 1200, [4, 8]
2, 960, [7, 19, 1], 16, 920, [4, 8, 16]
8, 946, [7, 19, 1], 16, 920, [4, 8, 16]
8, 946, [7, 19, 1], 1, 916, [4, 8, 16]
14, 946, [7, 19, 1], 1, 916, [4, 8, 16]
14, 946, [7, 19, 1], 8, 916, [4, 8, 16]
19, 946, [7, 19, 1], 8, 916, [4, 8, 16]
19, 946, [7, 19, 1], 13, 916, [4, 8, 16]
4, 938, [7, 19, 1], 13, 916, [4, 8, 16]
4, 938, [7, 19, 1], 14, 916, [4, 8, 16]
9, 938, [7, 19, 1], 14, 916, [4, 8, 16]
9, 938, [7, 19, 1], 19, 888, [4, 8, 16]
16, 914, [7, 19, 1], 19, 888, [4, 8, 16]
16, 914, [7, 19, 1], 2, 788, [4, 8, 16, 2]
1, 914, [7, 19, 1], 2, 788, [4, 8, 16, 2]
1, 914, [7, 19, 1], 3, 788, [4, 8, 16, 2]
6, 774, [7, 19, 1, 6], 3, 788, [4, 8, 16, 2]
6, 774, [7, 19, 1, 6], 8, 788, [4, 8, 16, 2]
13, 774, [7, 19, 1, 6], 8, 788, [4, 8, 16, 2]
13, 774, [7, 19, 1, 6], 11, 568, [4, 8, 16, 2, 11]
16, 750, [7, 19, 1, 6], 11, 568, [4, 8, 16, 2, 11]
16, 750, [7, 19, 1, 6], 18, 568, [4, 8, 16, 2, 11]
0, 750, [7, 19, 1, 6], 18, 568, [4, 8, 16, 2, 11]
0, 750, [7, 19, 1, 6], 3, 468, [4, 8, 16, 2, 11, 3]
7, 750, [7, 19, 1, 6], 3, 468, [4, 8, 16, 2, 11, 3]
7, 750, [7, 19, 1, 6], 7, 456, [4, 8, 16, 2, 11, 3]
8, 736, [7, 19, 1, 6], 7, 456, [4, 8, 16, 2, 11, 3]
8, 736, [7, 19, 1, 6], 11, 456, [4, 8, 16, 2, 11, 3]
12, 736, [7, 19, 1, 6], 11, 456, [4, 8, 16, 2, 11, 3]
12, 736, [7, 19, 1, 6], 15, 196, [4, 8, 16, 2, 11, 3, 15]
15, 714, [7, 19, 1, 6], 15, 196, [4, 8, 16, 2, 11, 3, 15]
15, 714, [7, 19, 1, 6], 19, 168, [4, 8, 16, 2, 11, 3, 15]
0, 714, [7, 19, 1, 6], 19, 168, [4, 8, 16, 2, 11, 3, 15]
0, 714, [7, 19, 1, 6], 4, 168, [4, 8, 16, 2, 11, 3, 15]
2, 702, [7, 19, 1, 6], 4, 168, [4, 8, 16, 2, 11, 3, 15]
2, 702, [7, 19, 1, 6], 5, 168, [4, 8, 16, 2, 11, 3, 15]
6, 702, [7, 19, 1, 6], 5, 168, [4, 8, 16, 2, 11, 3, 15]
6, 702, [7, 19, 1, 6], 6, 158, [4, 8, 16, 2, 11, 3, 15]
12, 702, [7, 19, 1, 6], 6, 158, [4, 8, 16, 2, 11, 3, 15]
12, 702, [7, 19, 1, 6], 13, 158, [4, 8, 16, 2, 11, 3, 15]
19, 702, [7, 19, 1, 6], 13, 158, [4, 8, 16, 2, 11, 3, 15]
19, 702, [7, 19, 1, 6], 15, 158, [4, 8, 16, 2, 11, 3, 15]
1, 702, [7, 19, 1, 6], 15, 158, [4, 8, 16, 2, 11, 3, 15]
1, 702, [7, 19, 1, 6], 16, 158, [4, 8, 16, 2, 11, 3, 15]
